CLTV,Contract,Dependents,Multiple Lines,Offer,Satisfaction Score,Tenure in Months,Total Charges,Total Revenue,Churn
2121,1,0,0,0.0,3,1,24.45,24.45,1
5341,24,1,1,0.0,4,72,6463.15,9675.07,0
5432,24,1,0,1.0,4,52,1070.5,1247.82,0
3303,24,1,0,1.0,3,24,1208.15,1208.15,0
3068,1,0,0,0.0,1,24,2122.45,2716.69,1
4900,24,0,1,1.0,5,61,1417.9,2643.39,0
6312,24,0,0,1.0,4,65,1292.6,2467.15,0
5187,1,0,0,1.0,4,51,3649.6,6093.36,0
4270,1,0,0,0.0,4,1,20.3,31.14,0
3181,1,1,1,0.0,5,5,132.25,165.75,0
3322,12,0,0,0.0,2,46,4822.85,6802.69,1
5775,1,0,1,1.0,5,63,7002.95,8200.58,0
2562,1,0,1,0.0,5,3,209.9,337.94,0
5730,1,0,0,0.0,3,1,71.35,106.63,1
5652,1,0,0,1.0,4,23,470.2,791.74,0
4277,12,0,1,1.0,5,54,3886.05,6339.27,0
3975,1,0,1,0.0,3,12,1046.1,1311.71,1
4047,12,0,0,0.0,3,11,233.9,255.02,0
3915,24,0,0,0.0,5,40,804.85,1139.25,0
4132,12,1,0,0.0,5,51,2898.95,2898.95,0
2004,1,1,1,0.0,5,40,3915.4,5092.2,0
4699,1,1,0,1.0,5,7,333.65,534.55,0
2934,1,0,1,0.0,2,26,1834.95,2290.73,1
3995,1,0,1,1.0,4,22,1253.5,1974.0,0
5319,12,0,1,1.0,3,36,3886.45,4909.21,0
4494,1,0,0,0.0,1,4,281.0,515.48,1
4121,1,0,1,0.0,3,51,4085.75,6285.18,0
4785,1,1,1,1.0,4,7,349.8,413.5,0
4713,12,0,0,1.0,4,18,369.6,1045.14,0
4116,1,0,0,0.0,1,1,73.0,93.55,1
4713,1,0,0,1.0,2,6,288.05,419.51,1
4306,24,0,0,0.0,3,49,2398.4,2480.23,0
3545,1,0,0,0.0,3,4,238.5,309.3,0
2987,1,0,0,1.0,2,3,99.75,99.75,1
5391,12,0,1,1.0,4,45,4735.35,6270.75,0
4096,1,0,0,0.0,5,3,244.45,319.75,0
6087,24,1,1,1.0,4,65,7337.55,8198.8,0
2305,1,0,0,1.0,3,25,541.5,875.5,0
5964,12,1,0,0.0,3,35,2016.45,2456.05,0
3972,12,0,0,0.0,4,41,865.0,1089.23,0
2781,1,0,1,0.0,4,23,1968.1,2374.95,0
5393,1,0,0,1.0,5,34,2874.45,3882.89,0
5558,1,0,1,0.0,5,18,1074.65,1097.69,0
2189,1,0,1,1.0,2,13,999.45,1077.84,1
4079,1,0,0,1.0,4,2,38.15,107.29,0
4427,1,0,0,1.0,5,1,44.3,87.25,0
2584,1,1,0,1.0,3,3,225.65,300.77,0
5974,1,0,1,1.0,1,32,2596.15,2643.83,1
2951,1,1,0,0.0,4,4,82.9,197.1,0
3648,1,1,1,1.0,3,33,2888.7,3252.03,0
4109,1,0,1,1.0,3,5,474.8,647.25,1
4400,1,0,0,1.0,5,14,1112.3,1135.96,0
5368,1,0,0,0.0,3,1,20.05,23.28,0
3192,1,0,1,1.0,3,24,2322.85,3162.93,0
5548,24,0,0,0.0,4,54,1031.1,2323.86,0
2176,24,0,0,0.0,4,27,470.0,1756.55,0
5518,12,1,0,0.0,5,6,105.5,285.56,0
5362,1,0,1,0.0,3,31,3186.65,4406.81,1
4559,12,1,0,0.0,4,58,4300.8,6351.1,0
3478,1,0,0,0.0,1,2,89.5,140.48,1
2968,1,0,0,0.0,5,1,20.4,38.21,0
3307,1,1,0,0.0,5,5,235.2,302.9,0
2291,1,0,1,0.0,3,11,837.95,1009.55,1
5247,12,0,0,0.0,3,71,5012.1,5817.95,0
5255,12,0,0,1.0,4,35,2215.45,3074.0,0
3824,1,1,0,0.0,4,4,156.1,156.1,0
2044,1,0,1,1.0,1,11,825.7,1063.08,1
2716,1,0,0,0.0,4,1,19.2,45.57,0
2627,1,0,0,1.0,3,1,84.8,122.63,1
3835,12,0,0,1.0,4,23,1347.15,1379.12,0
4640,12,0,1,1.0,3,51,5498.8,7138.2,0
6030,24,0,1,0.0,4,72,7982.5,11311.06,0
5584,1,1,0,0.0,5,44,780.25,963.73,0
5806,12,0,1,0.0,3,52,3877.65,4989.41,0
5141,24,0,1,1.0,4,69,7895.15,10188.02,0
2574,12,0,0,0.0,3,20,1818.3,2469.1,0
5365,1,0,0,0.0,1,32,2483.05,2549.61,1
4535,1,0,0,1.0,2,25,2015.35,2685.6,1
2667,1,0,0,0.0,3,2,84.5,184.12,1
3555,1,0,0,0.0,1,1,79.05,110.39,1
4311,24,0,1,0.0,4,72,6637.9,6850.3,0
4937,24,0,0,0.0,4,62,1123.65,2613.51,0
5613,24,0,1,0.0,5,72,1887.0,2792.76,0
4945,1,0,1,0.0,3,35,3161.2,4050.25,0
4891,1,0,0,0.0,5,15,1114.55,1565.9,0
2928,1,0,1,0.0,3,1,50.45,78.7,1
4369,1,1,0,1.0,5,1,33.6,83.6,0
3415,24,0,1,0.0,3,30,2093.9,2670.42,0
4424,1,0,0,0.0,3,1,80.8,122.57,1
5428,12,0,1,0.0,3,24,1346.9,2163.14,0
4508,1,0,1,0.0,1,59,6252.9,9202.19,1
2819,1,0,1,0.0,3,12,1200.15,1462.83,1
3013,1,0,0,1.0,3,9,547.8,795.57,0
2734,1,0,0,0.0,1,1,80.5,116.27,1
6099,1,1,0,1.0,3,52,4326.8,5988.72,0
5482,1,0,0,0.0,3,2,97.1,97.1,1
4208,1,0,0,1.0,5,24,1614.05,2671.49,0
4403,24,1,1,1.0,4,72,6614.9,8566.1,0
5856,24,0,1,1.0,3,72,5899.85,7103.69,0
3260,1,0,1,1.0,1,3,291.9,321.75,1
5417,1,1,0,1.0,3,13,254.5,467.7,0
4617,24,1,0,0.0,5,23,426.65,1209.57,0
4479,1,1,1,1.0,5,22,1615.1,1717.84,0
4034,1,0,0,0.0,5,19,710.05,820.05,0
5455,1,0,1,0.0,4,64,6953.4,7503.8,0
5651,12,0,0,1.0,1,7,331.3,584.28,1
4158,24,0,0,0.0,4,52,1107.2,2578.8,0
5915,1,0,1,1.0,1,16,1555.65,1859.49,1
5030,1,0,1,1.0,1,28,3152.5,3423.26,1
2698,24,0,0,0.0,4,39,3801.7,5281.36,0
5846,12,1,0,1.0,4,69,4134.7,5133.82,0
4667,1,0,0,0.0,3,1,49.9,64.83,0
5707,24,0,1,0.0,5,71,7555.0,8357.66,0
5954,24,1,0,1.0,3,68,5375.15,7012.59,0
2832,1,0,0,1.0,1,10,1048.85,1451.05,1
2654,12,0,1,1.0,3,40,2635.0,4319.0,0
4774,24,0,1,1.0,3,65,4805.65,6250.6,0
3118,12,0,0,1.0,3,33,2684.85,4080.42,0
3368,1,0,0,1.0,2,17,1149.65,1914.14,1
3380,12,0,0,0.0,3,30,2044.75,3017.05,0
4964,1,0,0,0.0,4,8,158.35,198.19,0
5034,24,0,1,1.0,2,68,7611.85,8617.57,1
4769,1,0,0,0.0,5,1,20.25,63.21,0
5469,24,0,1,1.0,4,38,4009.2,4143.89,0
4154,12,0,0,1.0,3,54,4484.05,6139.69,0
4758,24,0,0,1.0,4,58,1212.25,4055.41,0
4099,1,0,0,0.0,5,1,19.75,61.03,0
4408,24,0,1,0.0,4,70,5536.5,8291.0,0
5600,24,1,1,0.0,4,71,8175.9,9982.85,0
5629,1,0,0,0.0,3,2,33.6,67.0,0
2923,12,1,0,1.0,3,30,2538.05,3990.95,0
4694,1,0,0,0.0,3,6,489.45,561.27,1
4630,24,1,0,0.0,4,46,958.15,1541.43,0
2959,1,0,0,1.0,1,1,20.25,43.41,1
2133,12,0,0,0.0,5,11,422.6,422.6,0
4900,1,0,0,0.0,3,9,564.4,698.59,0
4801,12,0,0,1.0,3,58,1108.8,2728.74,0
4661,1,0,1,0.0,1,47,3969.35,4760.36,1
3113,1,1,0,0.0,2,1,49.9,89.5,1
5687,1,0,0,1.0,5,17,1612.2,2206.86,0
5463,24,0,0,1.0,1,55,3046.4,3590.4,1
6136,12,0,0,0.0,2,70,7534.65,10308.75,1
2867,12,0,0,1.0,5,46,2688.85,2782.23,0
5658,24,0,0,0.0,3,37,1316.9,1416.9,0
2110,1,0,1,1.0,1,13,1244.5,1465.76,1
2806,1,0,0,1.0,3,1,50.45,74.15,1
5306,24,1,0,1.0,3,25,486.05,600.3,0
5571,1,0,1,0.0,1,1,75.75,84.1,1
2630,24,1,0,1.0,5,40,808.95,1727.35,0
5247,1,0,1,0.0,3,32,2931.0,3992.8,1
2484,1,0,0,0.0,3,1,19.75,35.52,0
2315,12,0,0,0.0,5,25,970.4,1070.4,0
4498,1,0,0,1.0,1,13,734.35,982.0,1
5577,1,0,1,1.0,3,13,1029.35,1467.32,0
4999,24,0,1,0.0,3,72,6129.65,9542.45,0
4881,1,0,0,0.0,1,25,1767.35,2410.1,1
2836,24,1,0,0.0,5,10,220.8,407.0,0
4388,1,0,1,0.0,3,29,2516.2,2744.37,0
6132,24,0,1,0.0,3,69,6382.0,9825.79,0
6245,12,1,0,1.0,5,57,5535.8,7940.06,0
3955,1,0,0,0.0,2,4,201.0,201.0,1
2317,1,0,0,1.0,3,20,1641.3,2549.1,0
4963,1,0,1,0.0,1,41,4594.95,4800.36,1
5559,1,0,0,0.0,3,15,1219.85,1629.35,0
4093,24,0,0,1.0,3,70,4214.25,4214.25,0
4329,24,0,0,0.0,4,18,370.5,830.22,0
4703,1,0,1,0.0,2,12,1094.5,1502.62,1
2322,1,0,0,1.0,1,42,3229.4,3351.2,1
2429,1,0,0,1.0,3,22,2180.55,3273.07,0
3847,1,0,0,0.0,2,9,714.15,920.07,1
5974,24,0,1,0.0,3,72,6369.45,7155.69,0
4445,24,0,0,0.0,4,23,813.45,813.45,0
5269,12,1,0,0.0,3,48,2196.3,2196.3,0
4840,1,0,0,1.0,1,16,810.2,810.2,1
3353,24,1,0,1.0,3,5,106.9,252.65,0
2931,1,0,1,0.0,1,18,1597.25,2111.87,1
5066,1,0,0,1.0,1,1,69.95,97.53,1
4810,1,0,1,0.0,3,10,1021.55,1285.85,0
5919,1,1,0,0.0,4,8,170.9,537.86,0
6088,1,0,1,0.0,1,49,4872.45,7302.51,1
2793,1,1,1,1.0,2,37,2868.15,3102.36,1
2712,1,0,0,0.0,4,29,573.05,738.06,0
2157,12,0,0,0.0,5,41,2029.05,2538.27,0
5104,1,0,0,0.0,4,5,300.4,424.55,0
4179,1,0,0,0.0,2,1,69.15,71.35,1
4492,1,0,0,1.0,3,11,472.25,793.01,0
3882,12,0,0,0.0,3,12,444.75,444.75,0
4051,24,0,0,0.0,4,37,1593.1,1548.97,0
3509,12,0,0,1.0,3,22,1545.4,2644.96,0
5262,1,0,0,0.0,4,1,49.5,96.49,0
3666,1,0,0,0.0,3,1,19.75,57.37,0
5995,12,0,0,0.0,2,48,1604.5,1604.5,1
5907,24,1,1,1.0,4,56,4620.4,6070.8,0
5857,1,0,1,0.0,2,18,1836.25,2291.11,1
3326,1,0,1,0.0,3,18,1553.9,1993.1,1
3065,1,1,0,1.0,5,1,24.7,94.7,0
5748,24,1,0,1.0,5,70,1458.1,3647.26,0
4871,24,0,0,0.0,5,43,876.15,997.72,0
4015,1,0,0,1.0,3,5,100.2,100.2,0
5633,12,0,0,0.0,1,51,3014.65,3014.65,1
4119,1,0,0,1.0,3,39,2011.4,2011.4,1
3027,1,0,0,0.0,4,4,83.75,191.91,0
3389,1,1,0,0.0,3,1,21.05,31.19,0
4639,1,0,0,1.0,3,1,19.65,43.32,0
5017,1,0,0,0.0,3,9,827.45,1104.65,0
4952,12,1,1,0.0,5,51,4299.75,4744.57,0
5462,12,0,0,0.0,5,67,1343.4,2861.91,0
5953,1,0,1,0.0,3,16,1448.6,1639.96,1
4747,24,0,0,0.0,3,72,1423.65,4824.93,0
6092,1,0,0,1.0,4,54,3883.3,5374.78,0
5750,1,0,1,1.0,1,6,669.45,791.61,1
5668,24,1,1,0.0,4,68,1620.2,2908.98,0
3043,24,1,1,1.0,4,45,1138.8,2043.75,0
5162,24,0,0,0.0,3,55,3175.85,3851.25,0
4453,24,1,0,1.0,4,30,602.9,950.9,0
5540,12,0,1,0.0,3,63,5040.2,7183.46,0
4819,1,0,1,0.0,3,8,613.4,981.8,1
2384,1,0,0,0.0,1,2,181.1,244.04,1
4745,1,0,0,1.0,3,1,19.25,28.69,0
4292,1,0,0,1.0,1,7,451.1,564.35,1
3574,1,0,1,0.0,5,16,1129.35,1298.0,0
3585,12,0,0,1.0,4,32,927.65,927.65,0
4417,1,0,0,1.0,2,30,2555.9,2836.1,1
5954,12,1,1,1.0,5,52,5301.1,7630.18,0
5750,1,0,0,0.0,3,1,19.55,24.65,0
3262,24,0,0,1.0,3,48,4904.25,5818.17,0
5623,12,0,1,0.0,3,56,1431.65,3275.73,0
3860,24,0,1,0.0,3,39,4036.0,4427.17,0
6201,24,1,1,0.0,3,61,1445.2,3570.44,0
5735,12,0,1,0.0,4,55,4589.85,7056.6,0
5089,12,0,0,1.0,3,63,2298.9,2298.9,0
2899,1,0,0,0.0,1,8,551.35,665.67,1
2158,1,0,0,1.0,1,3,64.55,160.58,1
5346,1,1,1,0.0,4,2,188.1,198.7,0
4996,1,0,0,1.0,2,1,89.55,132.01,1
3359,1,0,1,0.0,5,40,2379.1,4310.7,0
5586,1,0,1,0.0,4,57,5925.75,7737.78,0
2939,1,0,0,1.0,1,8,777.3,1087.94,1
4509,1,0,0,0.0,1,11,791.75,1219.43,1
5422,12,0,0,1.0,1,40,1716.45,1716.45,1
4811,12,0,1,0.0,4,62,1446.8,3448.16,0
2341,1,0,1,0.0,1,38,4026.4,4751.44,1
3866,1,0,1,1.0,4,26,1800.05,2460.45,0
2578,12,0,0,1.0,3,6,567.8,616.16,0
5219,1,0,1,0.0,2,31,2995.45,4194.22,1
5170,12,0,1,0.0,2,56,5614.45,7178.85,1
5283,1,0,1,0.0,2,49,3678.3,4633.22,1
3258,1,0,0,1.0,3,40,2971.7,3714.5,0
5565,1,0,0,0.0,4,1,30.55,70.55,0
3378,1,0,1,0.0,1,46,4154.8,4880.68,1
4241,24,0,0,0.0,4,71,1372.45,4172.69,0
3416,24,1,1,1.0,4,18,454.65,998.61,0
2172,1,0,0,0.0,1,1,84.3,95.93,1
5269,1,0,1,0.0,1,45,3941.7,4143.3,1
4483,12,0,1,1.0,4,60,6176.6,9111.8,0
4519,1,0,0,0.0,3,19,865.85,1404.18,0
4099,1,0,0,0.0,3,3,161.45,306.35,0
4203,24,1,1,1.0,5,70,7869.05,10196.55,0
5940,12,0,0,1.0,5,53,3357.9,3613.36,0
4161,24,0,1,0.0,3,61,4932.5,6354.41,0
2776,1,1,0,1.0,5,4,155.35,295.71,0
4157,24,0,0,1.0,3,53,1110.05,2936.43,0
3319,1,0,0,0.0,3,3,238.1,236.76,0
5947,24,0,1,1.0,1,70,7723.9,8849.96,1
2146,1,0,0,1.0,3,1,70.55,88.75,1
4133,1,0,0,1.0,1,1,70.25,93.25,1
5838,1,0,0,0.0,3,1,48.45,64.87,0
4815,1,0,0,1.0,4,25,1952.25,2344.21,0
4673,1,0,0,0.0,1,43,3198.6,4660.6,1
4855,1,0,1,0.0,3,5,134.75,161.8,0
5082,1,0,0,1.0,1,17,1496.9,2013.19,1
2016,24,0,0,1.0,5,13,265.75,397.18,0
2845,1,0,0,0.0,3,7,438.9,549.78,0
5077,12,1,1,0.0,5,13,343.6,976.7,0
4396,1,0,0,1.0,3,33,2576.8,3158.59,0
2235,1,0,1,0.0,3,24,1559.45,1750.06,0
5983,1,0,0,0.0,3,10,887.35,1371.15,0
2452,1,1,1,1.0,3,14,1203.9,1576.02,0
4483,24,0,0,0.0,3,70,3442.8,3442.8,0
5322,1,1,1,0.0,5,45,4456.65,5460.6,0
5499,1,1,0,0.0,3,38,2076.05,3834.31,0
4538,24,0,0,1.0,3,63,1237.65,2332.59,0
3000,1,1,0,0.0,3,2,42.9,141.96,0
5278,24,0,0,0.0,3,68,2719.2,2719.2,0
5813,24,0,1,0.0,4,66,5965.95,6842.43,0
4151,24,1,1,0.0,4,61,4976.15,6986.71,0
4456,1,0,1,0.0,4,5,424.75,667.2,0
5009,1,0,0,1.0,3,18,1745.5,2271.58,0
5077,24,0,0,1.0,4,54,3871.85,5393.03,0
5543,1,0,1,1.0,1,53,5029.2,6684.92,1
3598,1,0,0,0.0,3,10,846.0,1117.0,1
5502,1,0,1,1.0,1,55,4874.7,7319.8,1
2777,1,0,1,1.0,2,4,364.55,467.71,1
5745,1,1,0,1.0,3,2,184.15,262.85,0
2450,12,0,0,0.0,3,27,1927.3,2909.83,0
4921,12,0,1,0.0,4,71,7382.85,7815.95,0
3904,24,0,1,0.0,5,24,553.0,1192.36,0
3136,1,0,1,0.0,4,28,734.6,1450.56,0
2520,1,0,0,0.0,4,40,2647.1,4126.3,0
2577,1,0,1,1.0,4,15,720.1,1118.2,0
6380,24,0,1,1.0,3,72,7334.05,10335.01,0
4582,12,0,1,0.0,5,66,7076.35,8514.49,0
4864,1,0,0,0.0,4,1,44.6,89.88,0
3183,24,0,0,0.0,4,37,2313.8,3735.71,0
2679,1,0,1,0.0,1,7,520.0,786.49,1
5636,24,1,0,0.0,4,35,730.4,1269.75,0
5036,24,0,0,0.0,3,68,4741.45,5553.37,0
5192,1,1,0,1.0,4,18,1500.5,1935.38,0
4057,24,1,0,1.0,4,51,1028.75,1770.29,0
5339,1,0,0,1.0,1,3,246.5,343.79,1
3571,1,1,1,0.0,5,38,3141.7,3189.96,0
5487,1,0,0,0.0,4,3,207.4,314.31,0
5681,12,0,0,0.0,3,69,2134.3,2134.3,0
5329,1,1,0,0.0,5,22,1232.9,1846.92,0
5867,1,0,0,0.0,3,3,72.0,107.31,0
6347,24,0,0,0.0,1,64,3147.5,3147.5,1
4073,24,0,1,0.0,4,63,5034.05,5668.46,0
5497,24,1,0,0.0,4,71,1378.45,2180.75,0
4651,1,1,0,1.0,4,8,411.75,452.47,0
2583,1,0,1,0.0,2,33,2716.3,3987.79,1
4673,12,0,1,0.0,5,51,3974.7,5228.89,0
5446,12,0,1,0.0,3,51,5680.9,6050.68,0
4557,24,0,0,0.0,5,64,1277.75,3597.11,0
3899,24,1,0,1.0,4,8,165.5,188.46,0
3041,1,0,1,0.0,2,36,3132.75,4016.19,1
3502,1,0,1,0.0,3,14,1273.3,1799.98,0
4254,24,0,0,0.0,4,10,720.45,971.75,0
4340,24,0,1,1.0,3,60,5294.6,6785.4,0
5829,24,1,0,0.0,4,47,890.5,1010.82,0
2276,1,1,0,1.0,3,19,414.95,504.25,0
6305,24,0,1,0.0,5,71,1898.1,4672.78,0
3571,1,0,0,0.0,3,1,45.7,56.11,1
2093,12,0,0,0.0,4,17,323.15,758.69,0
4861,24,0,1,0.0,3,66,6471.85,7161.55,0
5183,24,0,1,0.0,3,67,1790.35,2864.53,0
3516,1,0,1,0.0,3,14,979.5,1289.46,0
2649,1,1,0,0.0,3,32,1864.65,3357.77,0
2662,1,0,0,1.0,4,3,154.55,167.12,0
4763,24,0,1,1.0,3,60,6017.9,6791.9,0
5470,1,0,1,1.0,3,45,4192.15,4814.05,0
4596,12,0,1,0.0,3,54,3715.65,5989.05,1
4001,1,0,1,0.0,1,10,1060.2,1512.3,1
5451,1,0,0,1.0,3,26,1233.15,1988.97,0
3491,1,0,0,1.0,1,1,20.05,39.92,1
3624,1,1,0,1.0,3,16,1195.75,1836.23,0
4732,1,1,0,1.0,5,22,1790.65,2526.77,0
2823,12,0,0,1.0,4,13,259.65,809.76,0
6158,24,1,1,0.0,3,72,8306.05,9900.53,0
4879,1,1,0,0.0,5,58,5305.05,8071.07,0
6221,24,1,0,0.0,3,68,5607.75,6164.79,0
5471,24,1,1,1.0,5,71,1663.5,3751.61,0
5654,1,0,1,1.0,1,1,60.1,83.73,1
2515,1,0,0,1.0,4,2,38.45,38.45,0
4363,1,1,0,1.0,4,32,674.55,1796.15,0
2274,1,0,0,1.0,3,2,157.75,171.23,0
5174,1,0,0,0.0,1,17,1400.85,1683.22,1
3146,1,0,0,1.0,1,2,62.25,62.25,1
3606,24,0,0,0.0,3,12,381.2,342.22,0
4062,1,0,1,1.0,2,3,256.6,389.62,1
2564,24,0,0,1.0,3,14,1181.75,1254.13,0
3129,1,0,0,0.0,5,1,19.8,31.76,0
2562,1,1,0,1.0,4,12,432.25,432.25,0
2119,1,0,0,0.0,3,1,79.65,102.13,1
2099,1,0,1,1.0,3,15,1146.65,1842.35,1
5268,24,0,1,0.0,5,69,7240.65,8304.26,0
5983,24,0,1,0.0,3,30,2595.85,2717.05,0
3094,1,1,1,0.0,4,30,3242.5,3979.3,0
4384,24,0,1,1.0,3,71,4681.75,7561.78,0
5060,1,1,0,1.0,3,6,119.3,158.18,0
2064,12,0,0,1.0,4,5,302.6,329.7,0
4347,24,1,0,0.0,5,26,515.75,1655.59,0
6391,24,1,1,0.0,4,68,7508.55,8761.11,0
4078,12,0,1,1.0,4,40,4228.55,5116.55,0
5617,24,1,1,0.0,5,66,1672.35,4216.65,0
4430,1,1,0,1.0,5,3,58.3,73.75,0
5180,1,0,1,0.0,3,5,514.0,655.0,1
3511,1,0,0,1.0,3,38,955.75,955.75,0
2715,12,0,0,0.0,4,35,2471.25,2577.65,0
5898,1,1,1,0.0,1,35,2568.55,3453.0,1
4476,1,1,0,0.0,5,28,535.35,1265.87,0
3300,1,0,0,1.0,3,2,51.6,106.54,0
4696,1,0,0,1.0,4,49,4297.95,4994.24,0
2653,24,0,0,1.0,5,8,174.65,301.53,0
2969,1,1,1,0.0,4,37,3314.15,3373.35,0
5913,1,0,1,0.0,2,16,1529.2,2149.2,1
2832,1,0,1,0.0,1,40,4036.85,5544.45,1
5831,1,0,0,1.0,2,6,503.6,680.06,1
5698,1,0,0,1.0,2,3,159.15,227.46,1
6066,24,1,1,1.0,5,67,1688.9,2663.08,0
2217,24,0,1,1.0,3,29,2357.75,3423.5,0
6252,24,1,1,0.0,3,72,8456.75,9609.47,0
5020,1,0,0,1.0,4,5,117.95,134.8,0
4094,1,0,0,1.0,3,1,70.0,99.15,1
4193,24,0,1,0.0,5,65,7082.85,8882.7,0
3716,1,0,0,1.0,5,3,45.75,169.83,0
3384,1,0,0,1.0,5,19,1093.4,1857.58,0
2570,1,0,0,1.0,3,2,81.25,174.93,1
3618,1,0,0,1.0,1,1,20.6,67.86,1
4466,24,1,1,1.0,5,55,1388.0,1467.2,0
6228,24,0,1,0.0,4,55,1443.65,2115.2,0
3080,1,0,0,0.0,1,39,1880.85,1880.85,1
5822,24,0,1,0.0,4,62,1429.65,4463.31,0
5854,1,0,0,1.0,4,1,20.25,48.43,0
4570,1,0,0,0.0,3,1,24.4,24.4,0
2383,1,0,1,0.0,3,32,2664.3,3849.58,0
3948,1,1,0,0.0,4,28,543.8,987.6,0
4709,1,0,1,1.0,4,22,1427.55,2400.71,0
4181,24,0,1,1.0,4,70,5411.4,6566.63,0
5425,24,0,0,0.0,5,64,4378.8,5869.36,0
5036,1,0,1,0.0,1,3,251.75,381.56,1
3404,12,0,0,0.0,4,47,3021.45,3369.77,0
6367,24,0,0,0.0,5,70,5717.85,8502.45,0
3586,24,1,1,0.0,5,45,1088.25,3217.2,0
3298,1,0,0,0.0,3,20,482.8,482.8,1
4806,1,0,0,0.0,3,61,5731.85,6813.38,0
4399,24,0,0,0.0,5,48,982.95,2599.59,0
4898,12,0,0,0.0,4,36,3003.55,3503.95,0
2504,1,0,0,1.0,1,14,1208.35,1435.03,1
4014,1,1,0,0.0,4,5,434.5,492.22,0
5725,24,1,1,1.0,3,54,3566.7,4894.56,0
3542,1,0,0,0.0,3,3,77.75,77.75,1
5995,24,1,1,1.0,4,62,5411.65,7752.15,0
5259,1,0,1,0.0,5,7,701.3,752.89,0
4876,1,0,0,1.0,3,46,3605.2,5861.72,1
5456,1,0,1,0.0,2,33,2757.85,3467.42,1
5632,1,0,0,0.0,1,39,2184.35,2184.35,1
3444,1,0,1,1.0,1,27,2867.75,3142.88,1
4501,1,0,1,1.0,3,26,2193.0,2729.64,0
3265,1,0,1,0.0,5,20,1370.35,1825.35,0
2468,1,0,1,1.0,1,28,2625.55,3473.39,1
4907,1,0,0,0.0,3,10,252.75,356.95,0
3773,1,0,1,0.0,3,42,2727.8,4254.5,0
4676,1,0,1,1.0,3,50,5405.8,7134.3,0
2834,1,0,0,0.0,1,5,449.75,472.7,1
5384,12,0,0,0.0,5,64,1336.65,2824.65,0
5129,1,0,0,1.0,1,15,892.65,1437.75,1
2775,1,0,0,1.0,5,11,716.1,865.26,0
5122,24,0,0,1.0,4,52,3038.55,3038.55,0
2798,24,0,0,0.0,3,44,845.25,2921.26,0
6370,24,0,1,1.0,3,54,5760.65,6719.69,0
3101,1,0,1,0.0,1,11,1222.05,1517.73,1
5232,12,1,0,1.0,3,66,3251.85,6427.11,0
4215,1,0,0,0.0,5,1,20.3,26.94,0
3501,24,0,0,0.0,4,3,213.35,321.73,0
4503,1,0,1,0.0,3,69,5785.65,6804.09,0
5546,12,1,1,0.0,4,71,4982.5,8432.39,0
2739,1,0,0,0.0,3,5,244.75,459.85,0
4764,1,0,0,1.0,5,3,199.85,304.13,0
2548,1,0,1,1.0,3,1,74.9,76.74,1
4977,12,0,1,0.0,5,47,4563.0,5626.71,0
5987,12,0,0,1.0,5,37,695.05,1811.34,0
5462,12,0,1,0.0,5,57,4140.1,6885.22,0
3594,1,1,0,0.0,3,3,50.6,105.89,0
3300,1,0,1,0.0,3,20,2031.95,2496.35,0
5225,24,0,1,0.0,5,65,7082.45,10215.38,0
6011,24,0,1,0.0,5,72,1797.1,2095.9,0
5161,24,0,0,1.0,3,25,499.4,1233.9,0
2101,1,0,1,0.0,1,2,143.35,197.09,1
4259,12,0,0,0.0,3,39,947.75,947.75,0
3291,1,0,0,0.0,5,6,514.6,758.44,0
5505,1,1,0,0.0,5,8,759.55,936.67,0
5159,1,0,1,1.0,1,7,541.15,868.68,1
3123,1,0,1,1.0,1,43,4388.4,5882.15,1
3176,1,1,0,0.0,3,43,1912.85,1912.85,0
2740,1,0,0,1.0,2,23,2293.6,3010.51,1
5456,1,1,0,0.0,5,2,90.05,151.79,0
5098,1,0,1,0.0,3,2,154.3,184.68,0
5303,1,0,0,0.0,3,1,36.45,36.45,1
5887,12,0,0,0.0,1,14,1348.9,1427.72,1
3314,12,0,0,0.0,4,23,1509.8,2707.0,0
5851,24,1,1,1.0,3,30,789.55,2190.44,0
4898,1,0,1,1.0,1,45,4740.0,5375.4,1
4663,12,1,0,0.0,4,66,7031.3,9635.0,0
5628,24,0,0,1.0,3,64,1208.6,2487.32,0
3019,1,1,1,1.0,3,24,1923.85,3020.17,0
5189,1,0,1,1.0,3,29,2265.25,3020.12,1
5407,24,0,1,0.0,3,13,1161.75,1643.14,0
2885,1,0,0,0.0,2,38,3264.5,3935.58,1
3345,12,0,0,0.0,4,48,3772.65,5753.13,0
3314,1,0,0,0.0,3,4,356.65,484.33,0
6113,1,0,0,1.0,4,53,4348.1,7006.78,0
2500,1,0,0,1.0,4,3,244.85,299.63,0
3760,1,1,1,0.0,3,47,4017.45,4068.68,0
5757,1,0,1,1.0,5,41,3439.0,5051.81,0
4840,12,0,0,0.0,4,29,617.35,1231.86,0
3896,1,0,0,1.0,4,18,1294.6,1694.22,0
3000,12,1,0,1.0,4,24,439.75,1419.19,0
3763,1,0,1,0.0,3,1,76.45,90.29,1
5269,12,0,1,0.0,3,58,3972.25,5537.67,0
5868,24,0,0,1.0,3,15,1285.05,1852.65,0
5234,24,0,0,0.0,4,72,7624.2,10641.72,0
2404,1,0,0,1.0,1,1,69.4,112.86,1
4600,1,0,1,1.0,3,19,1672.35,2319.3,0
